748,mix_test_97,1615533717,0
749,mix_test_98,1615533717,0
750,mix_test_99,1615533717,0
751,mix_successive_0,1615533717,0
752,mix_successive_4,1615533717,0
753,mix_successive_6,1615533717,0
754,mix_successive_10,1615533717,0
755,mix_successive_16,1615533717,0
756,mix_successive_20,1615533717,0
757,mix_successive_21,1615533717,0
758,mix_successive_28,1615533717,0
759,mix_successive_30,1615533717,0
760,mix_successive_31,1615533717,0
761,mix_successive_32,1615533717,0
762,mix_successive_39,1615533717,0
763,mix_successive_40,1615533717,0
764,mix_successive_42,1615533717,0
765,mix_successive_43,1615533717,0
766,mix_successive_45,1615533717,0
767,mix_successive_46,1615533717,0
768,mix_successive_61,1615533717,0
769,mix_successive_64,1615533717,0
4186,d_neg_prec_star_01,1615533717,0
4187,d_neg_prec_star_02,1615533717,0
4188,d_neg_prec_star_03,1615533717,0
4189,u_neg_prec_star_01,1615533717,0
4190,u_neg_prec_star_02,1615533717,0
4191,u_neg_prec_star_03,1615533717,0
4192,notintsubject_o_neg_prec_star_01,0,1615533717
4193,notintsubject_o_neg_prec_star_02,0,1615533717
4194,notintsubject_o_neg_prec_star_03,0,1615533717
4195,x_neg_prec_star_01,1615533717,0
4196,x_neg_prec_star_02,1615533717,0
4197,x_neg_prec_star_03,1615533717,0
4198,X_neg_prec_star_01,1615533717,0
4199,X_neg_prec_star_02,1615533717,0
4200,X_neg_prec_star_03,1615533717,0
4201,s_neg_prec_star_01,1615533717,0
4202,s_neg_prec_star_02,1615533717,0
4203,p_neg_prec_star_01,1615533717,0
4204,p_neg_prec_star_02,1615533717,0
4205,p_neg_prec_star_03,1615533717,0
4206,p_neg_prec_star_04,1615533717,0
